"scenario","seed","signal","noise","missingness","method","subspace_angle_deg","inverse_count_correlation","contrast_error","interval_covered","null_reject","null_p","high_count_influence","empty_cell_fraction"
6,73104,"interaction","ar","response","legacy",88.2307548607383,0.425899146895675,1.52414807681429,0,0,0.993,0.0692304930907872,0.180555555555556
6,73104,"interaction","ar","response","count",88.4226888787939,0.452610518247317,1.44722727700314,0,0,0.993,0.102881768332158,0.180555555555556
6,73104,"interaction","ar","response","explicit_precision",88.3788147312322,0.445279100942789,1.45046773539786,0,0,0.993,0.0993572599893792,0.180555555555556
6,73104,"interaction","ar","response","random_effects",88.4226888787939,0.452610518247317,1.44722727700314,0,0,0.993,0.102881768332158,0.180555555555556
6,73104,"interaction","ar","response","iid_analytic",88.1567421664447,0.338134228560022,0.243565322426016,0,0,0.993,0.0692304930907872,0.180555555555556
6,73104,"interaction","ar","response","covariance_analytic",60.1424570734279,0.062163839073431,0.23036231135011,0,0,0.583,0.0692304930907872,0.180555555555556
6,73104,"interaction","ar","response","split_half",86.4880010039317,0.10158960873788,0.63506666392533,1,0,0.993,0.277072028959599,0.180555555555556
6,73105,"interaction","ar","response","legacy",87.3882553968843,0.508856072379431,1.08237703345833,0,0,0.717,0.0648790125996008,0.12962962962963
6,73105,"interaction","ar","response","count",87.2592431930517,0.483752743931959,1.00112614068988,0,0,0.717,0.100165183192103,0.12962962962963
6,73105,"interaction","ar","response","explicit_precision",87.2407446951995,0.486482977179362,1.00928404032004,0,0,0.717,0.0994437185702943,0.12962962962963
6,73105,"interaction","ar","response","random_effects",87.2592431930517,0.483752743931959,1.00112614068988,0,0,0.717,0.100165183192103,0.12962962962963
6,73105,"interaction","ar","response","iid_analytic",87.2263564776668,0.498692437317184,-0.168240942165595,1,0,0.717,0.0648790125996008,0.12962962962963
6,73105,"interaction","ar","response","covariance_analytic",76.6317272264221,0.272031214305387,-0.071908738232113,1,0,0.807,0.0648790125996008,0.12962962962963
6,73105,"interaction","ar","response","split_half",85.594805396633,0.405041441230263,0.132162768497467,1,0,0.717,0.241393753019552,0.12962962962963
6,73106,"interaction","ar","response","legacy",88.5577329900687,0.422593629187002,1.3266387914379,0,0,0.427,0.0679804033112857,0.167592592592593
6,73106,"interaction","ar","response","count",88.6218963862324,0.420118886928225,1.19910810897976,0,0,0.427,0.107042914184536,0.167592592592593
6,73106,"interaction","ar","response","explicit_precision",88.5653766340001,0.422737966868626,1.18605895634091,0,0,0.427,0.104883757401738,0.167592592592593
6,73106,"interaction","ar","response","random_effects",88.6218963862324,0.420118886928225,1.19910810897976,0,0,0.427,0.107042914184536,0.167592592592593
6,73106,"interaction","ar","response","iid_analytic",88.3021489237805,0.388796048281954,-0.0938297483010348,1,0,0.427,0.0679804033112857,0.167592592592593
6,73106,"interaction","ar","response","covariance_analytic",87.2752757124096,0.0181719804847187,-0.0663527420763514,1,0,0.997,0.0679804033112857,0.167592592592593
6,73106,"interaction","ar","response","split_half",89.673025644335,0.205958917569336,0.712814296794352,1,0,0.427,0.268676691608903,0.167592592592593
6,73107,"interaction","ar","response","legacy",88.6861602312868,0.36872059550123,1.18865862970765,0,0,0.474,0.0685974034135799,0.169444444444444
6,73107,"interaction","ar","response","count",88.4987291019033,0.382155552881645,1.13186997600476,0,0,0.474,0.102045487576833,0.169444444444444
6,73107,"interaction","ar","response","explicit_precision",88.4213535299619,0.384181232403443,1.13423738061451,0,0,0.474,0.098405932031791,0.169444444444444
6,73107,"interaction","ar","response","random_effects",88.4987291019033,0.382155552881645,1.13186997600476,0,0,0.474,0.102045487576833,0.169444444444444
6,73107,"interaction","ar","response","iid_analytic",88.7462696168256,0.280346466504771,-0.11790609868934,1,0,0.474,0.0685974034135799,0.169444444444444
6,73107,"interaction","ar","response","covariance_analytic",68.3106235426553,0.397762763840615,-0.00858539795234477,1,0,0.334,0.0685974034135799,0.169444444444444
6,73107,"interaction","ar","response","split_half",84.8474768456333,0.295108770604985,1.35824098114404,1,0,0.474,0.282059604777815,0.169444444444444
6,73108,"interaction","ar","response","legacy",89.6599060247539,0.335959615966751,1.51786629994588,0,0,0.885,0.0677054359039653,0.157407407407407
6,73108,"interaction","ar","response","count",89.2213936132648,0.332520824766407,1.48140729206276,0,0,0.885,0.102246285104201,0.157407407407407
6,73108,"interaction","ar","response","explicit_precision",89.3138262019694,0.336084994144105,1.46818531820071,0,0,0.885,0.0984895637077647,0.157407407407407
6,73108,"interaction","ar","response","random_effects",89.2213936132648,0.332520824766407,1.48140729206276,0,0,0.885,0.102246285104201,0.157407407407407
6,73108,"interaction","ar","response","iid_analytic",89.3622500340626,0.192396673698294,0.107720688374771,1,0,0.885,0.0677054359039653,0.157407407407407
6,73108,"interaction","ar","response","covariance_analytic",55.4418579512533,0.0983489042084984,-0.0104554302085423,1,0,0.555,0.0677054359039653,0.157407407407407
6,73108,"interaction","ar","response","split_half",87.0355546379998,0.0311513746481009,1.49266790611434,1,0,0.885,0.254171139679923,0.157407407407407
6,73109,"interaction","ar","response","legacy",89.7074377637904,0.369597479903218,1.37325585474373,0,0,0.71,0.069579777520954,0.175
6,73109,"interaction","ar","response","count",89.769117826363,0.34827225454614,1.30359316165907,0,0,0.71,0.104271674618583,0.175
6,73109,"interaction","ar","response","explicit_precision",89.7514951237832,0.351666332618715,1.30788027553967,0,0,0.71,0.101127233533199,0.175
6,73109,"interaction","ar","response","random_effects",89.769117826363,0.34827225454614,1.30359316165907,0,0,0.71,0.104271674618583,0.175
6,73109,"interaction","ar","response","iid_analytic",89.8929601669307,0.281948688936214,0.0278282236360086,1,0,0.71,0.069579777520954,0.175
6,73109,"interaction","ar","response","covariance_analytic",81.2979253975376,0.161583844031129,0.0861615668754093,1,0,0.683,0.069579777520954,0.175
6,73109,"interaction","ar","response","split_half",88.6569062970517,0.0628968994229795,0.391650010246081,1,0,0.71,0.274526118581561,0.175
6,73110,"interaction","ar","response","legacy",87.2358098679727,0.449687978094959,1.2990205378727,0,0,0.306,0.0675086541998307,0.156481481481481
6,73110,"interaction","ar","response","count",87.2958836189399,0.43943094275657,1.26627791440373,0,0,0.306,0.105067018370225,0.156481481481481
6,73110,"interaction","ar","response","explicit_precision",87.2586112072084,0.437025106009043,1.26602134376372,0,0,0.306,0.103342391062801,0.156481481481481
6,73110,"interaction","ar","response","random_effects",87.2958836189399,0.43943094275657,1.26627791440373,0,0,0.306,0.105067018370225,0.156481481481481
6,73110,"interaction","ar","response","iid_analytic",87.212828014365,0.346195835982136,-0.106127807364443,1,0,0.306,0.0675086541998307,0.156481481481481
6,73110,"interaction","ar","response","covariance_analytic",86.0249744313777,0.194771067701323,0.0511667902724673,1,0,0.443,0.0675086541998307,0.156481481481481
6,73110,"interaction","ar","response","split_half",83.3477662344972,0.342551357411864,1.44855574659864,1,0,0.306,0.280295473882223,0.156481481481481
6,73111,"interaction","ar","response","legacy",87.6991862841577,0.238695038743873,1.4754006311949,0,0,0.241,0.0679948251639428,0.160185185185185
6,73111,"interaction","ar","response","count",87.7039559114571,0.233010925715914,1.44167477775522,0,0,0.241,0.105372500574485,0.160185185185185
6,73111,"interaction","ar","response","explicit_precision",87.6912444621252,0.23976787850316,1.43766108011527,0,0,0.241,0.104092638680277,0.160185185185185
6,73111,"interaction","ar","response","random_effects",87.7039559114571,0.233010925715914,1.44167477775522,0,0,0.241,0.105372500574485,0.160185185185185
6,73111,"interaction","ar","response","iid_analytic",87.3751097251668,0.162444272744284,0.0897779106133546,1,0,0.241,0.0679948251639428,0.160185185185185
6,73111,"interaction","ar","response","covariance_analytic",79.1523523752227,0.0348273330808207,0.0407610240861335,1,0,0.33,0.0679948251639428,0.160185185185185
6,73111,"interaction","ar","response","split_half",89.0528130668077,0.286930481354336,1.09815794462953,1,0,0.241,0.287185851349577,0.160185185185185
6,73112,"interaction","ar","response","legacy",89.4354071467602,0.538768779725255,1.33099236596908,0,0,0.683,0.0670499856896916,0.157407407407407
6,73112,"interaction","ar","response","count",89.5934693078754,0.543233177785492,1.29549204578107,0,0,0.683,0.0992513781530493,0.157407407407407
6,73112,"interaction","ar","response","explicit_precision",89.5574216639546,0.546244966672326,1.28891912055666,0,0,0.683,0.0967944515899847,0.157407407407407
6,73112,"interaction","ar","response","random_effects",89.5934693078754,0.543233177785492,1.29549204578107,0,0,0.683,0.0992513781530493,0.157407407407407
6,73112,"interaction","ar","response","iid_analytic",89.3113994132494,0.526763191266852,-0.118924490524862,1,0,0.683,0.0670499856896916,0.157407407407407
6,73112,"interaction","ar","response","covariance_analytic",72.9040729254354,0.206063046768496,-0.0799068121728893,1,0,0.397,0.0670499856896916,0.157407407407407
6,73112,"interaction","ar","response","split_half",88.1624269412109,0.430462546220925,0.596764504377021,1,0,0.683,0.246110635481916,0.157407407407407
6,73113,"interaction","ar","response","legacy",89.2058636721743,0.43867510913576,1.31379178640951,0,0,0.665,0.0682780767707238,0.161111111111111
6,73113,"interaction","ar","response","count",88.9058804997332,0.463613090708094,1.25273673342827,0,0,0.665,0.100151919824181,0.161111111111111
6,73113,"interaction","ar","response","explicit_precision",89.0387797174126,0.464379791859397,1.25752718020089,0,0,0.665,0.0973169128485433,0.161111111111111
6,73113,"interaction","ar","response","random_effects",88.9058804997332,0.463613090708094,1.25273673342827,0,0,0.665,0.100151919824181,0.161111111111111
6,73113,"interaction","ar","response","iid_analytic",89.5840978856272,0.380500074180627,-0.0996967018174244,1,0,0.665,0.0682780767707238,0.161111111111111
6,73113,"interaction","ar","response","covariance_analytic",75.5695983846949,0.226427168969214,-0.125258558810568,1,0,0.409,0.0682780767707238,0.161111111111111
6,73113,"interaction","ar","response","split_half",81.6789066936346,0.3061532219998,0.996290686623021,1,0,0.665,0.273076998923295,0.161111111111111
6,73114,"interaction","ar","response","legacy",88.4543532414718,0.588436851909076,1.40591997450244,0,0,0.217,0.0649194677871148,0.12962962962963
6,73114,"interaction","ar","response","count",88.5991584240497,0.587494016241601,1.34170418711081,0,0,0.217,0.0986626356081847,0.12962962962963
6,73114,"interaction","ar","response","explicit_precision",88.5488092324933,0.584747531665858,1.34882016953504,0,0,0.217,0.0970951136827921,0.12962962962963
6,73114,"interaction","ar","response","random_effects",88.5991584240497,0.587494016241601,1.34170418711081,0,0,0.217,0.0986626356081847,0.12962962962963
6,73114,"interaction","ar","response","iid_analytic",88.4381162287025,0.570331898042246,0.0740310265136952,1,0,0.217,0.0649194677871148,0.12962962962963
6,73114,"interaction","ar","response","covariance_analytic",53.2706729806199,0.349568001784466,0.092352380272995,1,0,0.218,0.0649194677871148,0.12962962962963
6,73114,"interaction","ar","response","split_half",89.3915671662163,0.237631875061326,0.343399632293124,1,0,0.217,0.279063279708139,0.12962962962963
6,73115,"interaction","ar","response","legacy",89.0658062329087,0.483693566251346,1.42842345740672,0,0,0.408,0.0662851092262857,0.143518518518519
6,73115,"interaction","ar","response","count",89.2136282766482,0.466979134374681,1.37089407357879,0,0,0.408,0.101709538307152,0.143518518518519
6,73115,"interaction","ar","response","explicit_precision",89.1862220856403,0.470908726607598,1.38081430623073,0,0,0.408,0.0999460337355997,0.143518518518519
6,73115,"interaction","ar","response","random_effects",89.2136282766482,0.466979134374681,1.37089407357879,0,0,0.408,0.101709538307152,0.143518518518519
6,73115,"interaction","ar","response","iid_analytic",89.279290493336,0.4470215486553,0.0128970755486189,1,0,0.408,0.0662851092262857,0.143518518518519
6,73115,"interaction","ar","response","covariance_analytic",68.1849947882634,0.167161968195665,0.0223675746974849,1,0,0.047,0.0662851092262857,0.143518518518519
6,73115,"interaction","ar","response","split_half",87.719912000173,0.197530629449163,1.11614103413728,1,0,0.408,0.282481916131878,0.143518518518519
6,73116,"interaction","ar","response","legacy",88.1488522634681,0.461662559484724,1.05959624523643,0,0,0.458,0.0669364295834884,0.15
6,73116,"interaction","ar","response","count",87.9811530979398,0.482588259217586,0.99824296191868,0,0,0.458,0.102250433019418,0.15
6,73116,"interaction","ar","response","explicit_precision",87.9590826672578,0.478371557567954,1.00174826758091,0,0,0.458,0.0996173177541452,0.15
6,73116,"interaction","ar","response","random_effects",87.9811530979398,0.482588259217586,0.99824296191868,0,0,0.458,0.102250433019418,0.15
6,73116,"interaction","ar","response","iid_analytic",88.2122117935178,0.383870720891374,-0.267148708740726,0,0,0.458,0.0669364295834884,0.15
6,73116,"interaction","ar","response","covariance_analytic",74.2720727503208,0.0931440856413188,-0.113283240445064,1,0,0.506,0.0669364295834884,0.15
6,73116,"interaction","ar","response","split_half",86.1225915506139,0.246133090534158,0.144685689487865,1,0,0.458,0.254455759855942,0.15
6,73117,"interaction","ar","response","legacy",89.4632897371391,0.422557219061147,1.40953208747612,0,0,0.375,0.0676563142739613,0.156481481481481
6,73117,"interaction","ar","response","count",89.3658701867255,0.431671715427185,1.34465726259517,0,0,0.375,0.103530251316238,0.156481481481481
6,73117,"interaction","ar","response","explicit_precision",89.3699324742896,0.428138760179541,1.35349625677845,0,0,0.375,0.100373942818918,0.156481481481481
6,73117,"interaction","ar","response","random_effects",89.3658701867255,0.431671715427185,1.34465726259517,0,0,0.375,0.103530251316238,0.156481481481481
6,73117,"interaction","ar","response","iid_analytic",89.6385182187672,0.384326824494687,0.117347660790917,1,0,0.375,0.0676563142739613,0.156481481481481
6,73117,"interaction","ar","response","covariance_analytic",74.7170666270785,0.159069675809658,0.0250572886595799,1,0,0.824,0.0676563142739613,0.156481481481481
6,73117,"interaction","ar","response","split_half",89.844538194832,0.456258964898199,0.677965151316379,0,0,0.375,0.271107648885358,0.156481481481481
6,73118,"interaction","ar","response","legacy",87.6705507448839,0.43545311076307,1.22706871892573,0,0,0.742,0.0674999156616804,0.162037037037037
6,73118,"interaction","ar","response","count",87.6542055683168,0.429870804874831,1.18916028940333,0,0,0.742,0.0970267895298477,0.162037037037037
6,73118,"interaction","ar","response","explicit_precision",87.6706919563529,0.434185298329331,1.19811636394096,0,0,0.742,0.0953425654269098,0.162037037037037
6,73118,"interaction","ar","response","random_effects",87.6542055683168,0.429870804874831,1.18916028940333,0,0,0.742,0.0970267895298477,0.162037037037037
6,73118,"interaction","ar","response","iid_analytic",87.5737487845946,0.380984634823453,-0.129341141755069,1,0,0.742,0.0674999156616804,0.162037037037037
6,73118,"interaction","ar","response","covariance_analytic",86.7184117391665,0.443701224756225,0.0277892271656294,1,0,0.478,0.0674999156616804,0.162037037037037
6,73118,"interaction","ar","response","split_half",87.3955340605874,0.13955200872756,0.419798869427184,1,0,0.742,0.250293271548822,0.162037037037037
6,73119,"interaction","ar","response","legacy",89.6038540849707,0.628277778014331,1.61311071717742,0,0,0.56,0.0668072491234256,0.151851851851852
6,73119,"interaction","ar","response","count",89.4229853258187,0.618568041954762,1.5380823691508,0,0,0.56,0.100443427026855,0.151851851851852
6,73119,"interaction","ar","response","explicit_precision",89.4842693242798,0.620805224576329,1.54932565521293,0,0,0.56,0.0990936198791297,0.151851851851852
6,73119,"interaction","ar","response","random_effects",89.4229853258187,0.618568041954762,1.5380823691508,0,0,0.56,0.100443427026855,0.151851851851852
6,73119,"interaction","ar","response","iid_analytic",89.4610564384192,0.634505383588802,0.265520668051904,0,0,0.56,0.0668072491234256,0.151851851851852
6,73119,"interaction","ar","response","covariance_analytic",86.9815758648957,0.101324001002693,0.134028379653788,1,0,0.73,0.0668072491234256,0.151851851851852
6,73119,"interaction","ar","response","split_half",87.730837685796,0.43254334121802,1.06111250729005,0,0,0.56,0.268354286992341,0.151851851851852
6,73120,"interaction","ar","response","legacy",88.9090734384178,0.269566527438131,1.18762405281191,0,0,0.147,0.0672552665199724,0.156481481481481
6,73120,"interaction","ar","response","count",88.7112882095246,0.24800640317272,1.10987657289829,0,0,0.147,0.107438597894275,0.156481481481481
6,73120,"interaction","ar","response","explicit_precision",88.7154609679342,0.248710635330498,1.11953989137227,0,0,0.147,0.105089115651384,0.156481481481481
6,73120,"interaction","ar","response","random_effects",88.7112882095246,0.24800640317272,1.10987657289829,0,0,0.147,0.107438597894275,0.156481481481481
6,73120,"interaction","ar","response","iid_analytic",88.8402526469718,0.14399320221449,-0.137881377978998,1,0,0.147,0.0672552665199724,0.156481481481481
6,73120,"interaction","ar","response","covariance_analytic",77.9627459685216,0.10886072908872,-0.0500487044504175,1,0,0.785,0.0672552665199724,0.156481481481481
6,73120,"interaction","ar","response","split_half",83.9040385137261,0.0398731437542243,-0.083267790727191,1,0,0.147,0.282886804669347,0.156481481481481
7,73101,"low_rank","unequal_precision","mcar","legacy",74.8548165753214,0.484936556258661,3.49125857450806,0,0,0.001,0.0658336325983385,0.149074074074074
7,73101,"low_rank","unequal_precision","mcar","count",73.5142141361147,0.510097848767122,3.45888639355194,0,0,0.001,0.102832053279674,0.149074074074074
7,73101,"low_rank","unequal_precision","mcar","explicit_precision",84.7349542680816,0.550741951587726,1.81086217194452,0,0,0.001,0.196141006485657,0.149074074074074
7,73101,"low_rank","unequal_precision","mcar","random_effects",73.4748559370117,0.510748318901222,3.46296642716583,0,0,0.001,0.102736988715866,0.149074074074074
7,73101,"low_rank","unequal_precision","mcar","iid_analytic",66.4902938751983,0.50014056195823,0.602119017038233,1,0,0.001,0.0658336325983385,0.149074074074074
7,73101,"low_rank","unequal_precision","mcar","covariance_analytic",78.7891541990251,0.264148241495681,0.31299301347767,1,0,0.001,0.0658336325983385,0.149074074074074
7,73101,"low_rank","unequal_precision","mcar","split_half",85.0934243216086,0.105142744156272,1.94955580286045,1,0,0.001,0.259768121762941,0.149074074074074
7,73102,"low_rank","unequal_precision","mcar","legacy",77.673575909492,0.316596637179566,3.08282895434922,0,0,0.001,0.0655061169767052,0.142592592592593
7,73102,"low_rank","unequal_precision","mcar","count",73.6348698439326,0.378681091522664,2.90942562494807,0,0,0.001,0.109875737613173,0.142592592592593
7,73102,"low_rank","unequal_precision","mcar","explicit_precision",77.8951461135105,0.253667851799131,1.59006454482627,0,0,0.001,0.207687699499343,0.142592592592593
7,73102,"low_rank","unequal_precision","mcar","random_effects",74.0260207655734,0.378469367180131,2.90760052337245,0,0,0.001,0.109773754043474,0.142592592592593
7,73102,"low_rank","unequal_precision","mcar","iid_analytic",86.2860141496787,0.376879159117375,-0.01043543246305,1,0,0.001,0.0655061169767052,0.142592592592593
7,73102,"low_rank","unequal_precision","mcar","covariance_analytic",77.007319263724,0.079464147300753,-0.332067475325906,1,0,0.001,0.0655061169767052,0.142592592592593
7,73102,"low_rank","unequal_precision","mcar","split_half",75.6569303800097,0.0739428553244366,0.997350201329577,1,0,0.001,0.250100378086332,0.142592592592593
7,73103,"low_rank","unequal_precision","mcar","legacy",85.044666265197,0.375008931031359,5.02646224475706,0,0,0.001,0.0651131997087879,0.137037037037037
7,73103,"low_rank","unequal_precision","mcar","count",88.3937490082857,0.335232930876665,4.88436891926578,0,0,0.001,0.0980855838945017,0.137037037037037
7,73103,"low_rank","unequal_precision","mcar","explicit_precision",61.5968099660759,0.602984350310363,2.51869104540765,0,0,0.001,0.187995883643266,0.137037037037037
7,73103,"low_rank","unequal_precision","mcar","random_effects",88.3937490082857,0.335232930876665,4.88436891926578,0,0,0.001,0.0980855838945017,0.137037037037037
7,73103,"low_rank","unequal_precision","mcar","iid_analytic",50.6127068135714,0.289339021297087,1.79724098936689,0,0,0.001,0.0651131997087879,0.137037037037037
7,73103,"low_rank","unequal_precision","mcar","covariance_analytic",41.13312757322,0.463318174056816,1.52460199949062,0,0,0.001,0.0651131997087879,0.137037037037037
7,73103,"low_rank","unequal_precision","mcar","split_half",88.7583869053077,0.295223301358076,1.82564462900361,1,0,0.001,0.246333242900404,0.137037037037037
7,73104,"low_rank","unequal_precision","mcar","legacy",81.3202518764397,0.120755854081455,2.29426058536751,0,0,0.001,0.0668525279187044,0.159259259259259
7,73104,"low_rank","unequal_precision","mcar","count",81.1665632473072,0.0901513926544011,2.24039475570305,0,0,0.001,0.124917659194639,0.159259259259259
7,73104,"low_rank","unequal_precision","mcar","explicit_precision",79.215297148688,0.201414170495335,1.32354818057943,0,0,0.001,0.224882681887233,0.159259259259259
7,73104,"low_rank","unequal_precision","mcar","random_effects",81.1665632473072,0.0901513926544011,2.24039475570305,0,0,0.001,0.124917659194639,0.159259259259259
7,73104,"low_rank","unequal_precision","mcar","iid_analytic",69.8240032848274,0.150171570838318,-0.471745762538496,1,0,0.001,0.0668525279187044,0.159259259259259
7,73104,"low_rank","unequal_precision","mcar","covariance_analytic",89.2943354956697,0.278433893133831,-0.738804381607703,0,0,0.001,0.0668525279187044,0.159259259259259
7,73104,"low_rank","unequal_precision","mcar","split_half",89.0618822015682,0.0966238582474065,-0.488269431995445,0,0,0.001,0.266985589980828,0.159259259259259
7,73105,"low_rank","unequal_precision","mcar","legacy",83.0401247144235,0.348697712153209,2.93654929576343,0,0,0.001,0.0677599293408117,0.17037037037037
7,73105,"low_rank","unequal_precision","mcar","count",81.2938607725952,0.411988530722018,2.41816303998396,0,0,0.001,0.148778739027513,0.17037037037037
7,73105,"low_rank","unequal_precision","mcar","explicit_precision",75.7706507034735,0.519694307341876,1.26598977245576,0,0,0.001,0.273881262211285,0.17037037037037
7,73105,"low_rank","unequal_precision","mcar","random_effects",81.2938607725952,0.411988530722018,2.41816303998396,0,0,0.001,0.148778739027513,0.17037037037037
7,73105,"low_rank","unequal_precision","mcar","iid_analytic",89.4295084482028,0.352703539555762,-0.13543898887648,0,0,0.001,0.0677599293408117,0.17037037037037
7,73105,"low_rank","unequal_precision","mcar","covariance_analytic",63.531210675291,0.245708725253703,-0.296233056582345,0,0,0.001,0.0677599293408117,0.17037037037037
7,73105,"low_rank","unequal_precision","mcar","split_half",80.9895661583847,0.0526041300611421,-0.372246429679921,1,0,0.001,0.260304552355534,0.17037037037037
7,73106,"low_rank","unequal_precision","mcar","legacy",75.82797589993,0.404259694342307,3.2409970923867,0,0,0.001,0.0668340510252275,0.158333333333333
7,73106,"low_rank","unequal_precision","mcar","count",74.4974828788574,0.496937294690997,2.88255118497147,0,0,0.001,0.134522144301781,0.158333333333333
7,73106,"low_rank","unequal_precision","mcar","explicit_precision",77.0073857438701,0.476251263496161,1.42726043600372,0,0,0.001,0.21923673900416,0.158333333333333
7,73106,"low_rank","unequal_precision","mcar","random_effects",74.4974828788574,0.496937294690997,2.88255118497147,0,0,0.001,0.134522144301781,0.158333333333333
7,73106,"low_rank","unequal_precision","mcar","iid_analytic",88.3487198118903,0.527247195445189,0.275056556160312,1,0,0.001,0.0668340510252275,0.158333333333333
7,73106,"low_rank","unequal_precision","mcar","covariance_analytic",89.2740843497293,0.413468762427586,-0.00820278192174954,1,0,0.001,0.0668340510252275,0.158333333333333
7,73106,"low_rank","unequal_precision","mcar","split_half",78.8245636640718,0.192790591740025,1.47781952953213,1,0,0.001,0.259030909001477,0.158333333333333
7,73107,"low_rank","unequal_precision","mcar","legacy",89.5978867529733,0.421496290443704,2.40993102970247,0,0,0.001,0.0661217078128843,0.151851851851852
7,73107,"low_rank","unequal_precision","mcar","count",87.4771629507159,0.435300802072407,2.42383244325251,0,0,0.001,0.12611602039393,0.151851851851852
7,73107,"low_rank","unequal_precision","mcar","explicit_precision",81.7117577380444,0.518295753375205,1.44302122795768,0,0,0.001,0.193076889307108,0.151851851851852
7,73107,"low_rank","unequal_precision","mcar","random_effects",87.4771629507159,0.435300802072407,2.42383244325251,0,0,0.001,0.12611602039393,0.151851851851852
7,73107,"low_rank","unequal_precision","mcar","iid_analytic",88.1299366375035,0.425649732938272,-0.500046578720964,1,0,0.001,0.0661217078128843,0.151851851851852
7,73107,"low_rank","unequal_precision","mcar","covariance_analytic",88.1822327490505,0.0121274418442749,-0.766544838996526,0,0,0.001,0.0661217078128843,0.151851851851852
7,73107,"low_rank","unequal_precision","mcar","split_half",69.81942981911,0.187115240679432,-1.44716729535103,1,0,0.001,0.26219157954281,0.151851851851852
7,73108,"low_rank","unequal_precision","mcar","legacy",73.6066472403145,0.658235184074267,2.9767517075209,0,0,0.001,0.0647227336933219,0.131481481481481
7,73108,"low_rank","unequal_precision","mcar","count",77.1687692839495,0.681843991788574,2.86661155100315,0,0,0.001,0.112611732325405,0.131481481481481
7,73108,"low_rank","unequal_precision","mcar","explicit_precision",76.2882074788067,0.635613553603906,1.45140061148347,0,0,0.001,0.190916840464934,0.131481481481481
7,73108,"low_rank","unequal_precision","mcar","random_effects",77.1687692839495,0.681843991788574,2.86661155100315,0,0,0.001,0.112611732325405,0.131481481481481
7,73108,"low_rank","unequal_precision","mcar","iid_analytic",69.3790983861391,0.552366148509416,0.160978356207681,1,0,0.001,0.0647227336933219,0.131481481481481
7,73108,"low_rank","unequal_precision","mcar","covariance_analytic",78.0377651519494,0.402814240161688,-0.0896917407010092,1,0,0.001,0.0647227336933219,0.131481481481481
7,73108,"low_rank","unequal_precision","mcar","split_half",73.8994737606851,0.445492763297323,5.04464490712621,1,0,0.001,0.250613174427266,0.131481481481481
7,73109,"low_rank","unequal_precision","mcar","legacy",79.3469917345791,0.416598345120215,2.86271072921448,0,0,0.001,0.064073310948311,0.126851851851852
7,73109,"low_rank","unequal_precision","mcar","count",80.2423875162765,0.392742904036556,2.6142869112655,0,0,0.001,0.107941550430589,0.126851851851852
7,73109,"low_rank","unequal_precision","mcar","explicit_precision",73.0334183037581,0.429383208702769,1.502407844115,0,0,0.001,0.176020228575072,0.126851851851852
7,73109,"low_rank","unequal_precision","mcar","random_effects",80.2423875162765,0.392742904036556,2.6142869112655,0,0,0.001,0.107941550430589,0.126851851851852
7,73109,"low_rank","unequal_precision","mcar","iid_analytic",67.7358272607029,0.315693946983801,0.150901069069173,1,0,0.001,0.064073310948311,0.126851851851852
7,73109,"low_rank","unequal_precision","mcar","covariance_analytic",67.2963881905604,0.0334318623625852,-0.0932137120260788,1,0,0.001,0.064073310948311,0.126851851851852
7,73109,"low_rank","unequal_precision","mcar","split_half",77.0527968634277,0.192685605937056,2.19290606218678,1,0,0.001,0.232917854232034,0.126851851851852
7,73110,"low_rank","unequal_precision","mcar","legacy",82.9832143428198,0.320195684014634,3.13512786332042,0,0,0.001,0.064688779357897,0.132407407407407
7,73110,"low_rank","unequal_precision","mcar","count",80.6372210448604,0.369522637859614,2.75089592951085,0,0,0.001,0.13215520234015,0.132407407407407
7,73110,"low_rank","unequal_precision","mcar","explicit_precision",80.1513773223683,0.226196669109963,1.39456964963859,0,0,0.001,0.169138545081459,0.132407407407407
7,73110,"low_rank","unequal_precision","mcar","random_effects",80.6372210448604,0.369522637859614,2.75089592951085,0,0,0.001,0.13215520234015,0.132407407407407
7,73110,"low_rank","unequal_precision","mcar","iid_analytic",75.281843632187,0.234144121400777,0.202768915188199,1,0,0.001,0.064688779357897,0.132407407407407
7,73110,"low_rank","unequal_precision","mcar","covariance_analytic",55.3888293938236,0.326242893032665,-0.041840341034387,1,0,0.001,0.064688779357897,0.132407407407407
7,73110,"low_rank","unequal_precision","mcar","split_half",87.3147208944586,0.00793482739642577,1.21165487243038,1,0,0.001,0.232538221243332,0.132407407407407
7,73111,"low_rank","unequal_precision","mcar","legacy",85.3934568554305,0.217376350248392,2.27396764631562,0,0,0.001,0.064146451315569,0.125925925925926
7,73111,"low_rank","unequal_precision","mcar","count",86.1253122392179,0.227221100029697,2.2081099042273,0,0,0.001,0.106746616850673,0.125925925925926
7,73111,"low_rank","unequal_precision","mcar","explicit_precision",78.9924001722022,0.502069498354786,1.40490149160241,0,0,0.001,0.191848997577128,0.125925925925926
7,73111,"low_rank","unequal_precision","mcar","random_effects",86.1253122392179,0.227221100029697,2.2081099042273,0,0,0.001,0.106746616850673,0.125925925925926
7,73111,"low_rank","unequal_precision","mcar","iid_analytic",79.3127632136937,0.399998220269722,-0.847923152218012,0,0,0.001,0.064146451315569,0.125925925925926
